"","Year","System","Number","Type","Leg","Info_1","Info_2","Info_3","Info_4"
"2593",2008,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"2594",2008,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"2595",2008,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"2596",2008,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"2597",2008,"Minuteman III",450,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"2598",2008,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"2599",2008,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"2600",2008,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"2601",2008,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"2602",2008,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"2603",2008,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"2604",2008,"Trident D-5",288,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"2605",2008,"B61-7/-11, B83-1",150,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2606",2008,"AGM-28B (W28)",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"2607",2008,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"2608",2008,"AGM-86B (W80-1)",350,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2609",2008,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"2610",2008,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"2611",2008,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"2612",2008,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"2613",2008,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"2614",2008,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"2615",2008,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"2616",2008,"W78",350,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"2617",2008,"W87",200,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"2618",2008,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"2619",2008,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"2620",2008,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"2621",2008,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"2622",2008,"W76-0",718,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"2623",2008,"W76-1",50,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"2624",2008,"W88",384,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"2625",2009,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"2626",2009,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"2627",2009,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"2628",2009,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"2629",2009,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"2630",2009,"B-52 Stratofortress",44,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"2631",2009,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"2632",2009,"B-2 Spirit",16,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"2633",2009,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"2634",2009,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"2635",2009,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"2636",2009,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"2637",2009,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"2638",2009,"Minuteman III",450,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"2639",2009,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"2640",2009,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"2641",2009,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"2642",2009,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"2643",2009,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"2644",2009,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"2645",2009,"Trident D-5",288,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"2646",2009,"B61-7/-11, B83-1",100,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2647",2009,"AGM-28B (W28)",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"2648",2009,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"2649",2009,"AGM-86B (W80-1)",216,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2650",2009,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"2651",2009,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"2652",2009,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"2653",2009,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"2654",2009,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"2655",2009,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"2656",2009,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"2657",2009,"W78",250,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"2658",2009,"W87",250,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"2659",2009,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"2660",2009,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"2661",2009,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"2662",2009,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"2663",2009,"W76-0",568,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"2664",2009,"W76-1",200,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"2665",2009,"W88",384,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"2666",2010,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"2667",2010,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"2668",2010,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"2669",2010,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"2670",2010,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"2671",2010,"B-52 Stratofortress",44,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"2672",2010,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"2673",2010,"B-2 Spirit",16,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"2674",2010,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"2675",2010,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"2676",2010,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"2677",2010,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"2678",2010,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"2679",2010,"Minuteman III",450,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"2680",2010,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"2681",2010,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"2682",2010,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"2683",2010,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"2684",2010,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"2685",2010,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"2686",2010,"Trident D-5",288,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"2687",2010,"B61-7/-11, B83-1",100,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2688",2010,"AGM-28B (W28)",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"2689",2010,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"2690",2010,"AGM-86B (W80-1)",216,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2691",2010,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"2692",2010,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"2693",2010,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"2694",2010,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"2695",2010,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"2696",2010,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"2697",2010,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"2698",2010,"W78",250,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"2699",2010,"W87",250,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"2700",2010,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"2701",2010,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"2702",2010,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"2703",2010,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"2704",2010,"W76-0",568,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"2705",2010,"W76-1",200,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"2706",2010,"W88",384,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"2707",2011,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"2708",2011,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"2709",2011,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"2710",2011,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"2711",2011,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"2712",2011,"B-52 Stratofortress",44,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"2713",2011,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"2714",2011,"B-2 Spirit",16,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"2715",2011,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"2716",2011,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"2717",2011,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"2718",2011,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"2719",2011,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"2720",2011,"Minuteman III",450,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"2721",2011,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"2722",2011,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"2723",2011,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"2724",2011,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"2725",2011,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"2726",2011,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"2727",2011,"Trident D-5",288,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"2728",2011,"B61-7/-11, B83-1",100,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2729",2011,"AGM-28B (W28)",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"2730",2011,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"2731",2011,"AGM-86B (W80-1)",200,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2732",2011,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"2733",2011,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"2734",2011,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"2735",2011,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"2736",2011,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"2737",2011,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"2738",2011,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"2739",2011,"W78",250,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"2740",2011,"W87",250,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"2741",2011,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"2742",2011,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"2743",2011,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"2744",2011,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"2745",2011,"W76-0",468,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"2746",2011,"W76-1",300,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"2747",2011,"W88",384,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"2748",2012,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"2749",2012,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"2750",2012,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"2751",2012,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"2752",2012,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"2753",2012,"B-52 Stratofortress",44,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"2754",2012,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"2755",2012,"B-2 Spirit",16,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"2756",2012,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"2757",2012,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"2758",2012,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"2759",2012,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"2760",2012,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"2761",2012,"Minuteman III",450,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"2762",2012,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"2763",2012,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"2764",2012,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"2765",2012,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"2766",2012,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"2767",2012,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"2768",2012,"Trident D-5",288,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"2769",2012,"B61-7/-11, B83-1",100,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2770",2012,"AGM-28B (W28)",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"2771",2012,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"2772",2012,"AGM-86B (W80-1)",200,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2773",2012,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"2774",2012,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"2775",2012,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"2776",2012,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"2777",2012,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"2778",2012,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"2779",2012,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"2780",2012,"W78",250,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"2781",2012,"W87",250,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"2782",2012,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"2783",2012,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"2784",2012,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"2785",2012,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"2786",2012,"W76-0",368,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"2787",2012,"W76-1",400,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"2788",2012,"W88",384,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"2789",2013,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"2790",2013,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"2791",2013,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"2792",2013,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"2793",2013,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"2794",2013,"B-52 Stratofortress",44,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"2795",2013,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"2796",2013,"B-2 Spirit",16,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"2797",2013,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"2798",2013,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"2799",2013,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"2800",2013,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"2801",2013,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"2802",2013,"Minuteman III",450,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"2803",2013,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"2804",2013,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"2805",2013,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"2806",2013,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"2807",2013,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"2808",2013,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"2809",2013,"Trident D-5",288,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"2810",2013,"B61-7/-11, B83-1",100,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2811",2013,"AGM-28B (W28)",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"2812",2013,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"2813",2013,"AGM-86B (W80-1)",200,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"2814",2013,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"2815",2013,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"2816",2013,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"2817",2013,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"2818",2013,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"2819",2013,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"2820",2013,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"2821",2013,"W78",220,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"2822",2013,"W87",250,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"2823",2013,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"2824",2013,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"2825",2013,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"2826",2013,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"2827",2013,"W76-0",268,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
